x_c,y_c,Ri,rho,u,v,p,T
-0.00334852,0.0139476,0,0.116124,208.331,0,10000,300
-0.00303472,0.0140192,0,0.116124,208.331,0,10000,300
-0.00271939,0.0140838,0,0.116124,208.331,0,10000,300
-0.00240269,0.0141413,0,0.116124,208.331,0,10000,300
-0.00208479,0.0141916,0,0.116124,208.331,0,10000,300
-0.00176584,0.0142348,0,0.116124,208.331,0,10000,300
-0.00144599,0.0142708,0,0.116124,208.331,0,10000,300
-0.00112541,0.0142997,0,0.116124,208.331,0,10000,300
-0.000804272,0.0143214,0,0.116124,208.331,0,10000,300
-0.000482725,0.0143358,0,0.116124,208.331,0,10000,300
-0.000160935,0.014343,0,0.116124,208.331,0,10000,300
-0.0119523,0.00013411,0,0.116124,208.331,0,10000,300
-0.0119462,0.000402262,0,0.116124,208.331,0,10000,300
-0.0119342,0.000670212,0,0.116124,208.331,0,10000,300
-0.0119162,0.000937824,0,0.116124,208.331,0,10000,300
-0.0118921,0.00120496,0,0.116124,208.331,0,10000,300
-0.0118621,0.0014715,0,0.116124,208.331,0,10000,300
-0.0118261,0.00173729,0,0.116124,208.331,0,10000,300
-0.0117842,0.00200221,0,0.116124,208.331,0,10000,300
-0.0117363,0.00226612,0,0.116124,208.331,0,10000,300
-0.0116825,0.00252888,0,0.116124,208.331,0,10000,300
-0.0116228,0.00279038,0,0.116124,208.331,0,10000,300
-0.0115572,0.00305047,0,0.116124,208.331,0,10000,300
-0.0114859,0.00330903,0,0.116124,208.331,0,10000,300
-0.0114088,0.00356591,0,0.116124,208.331,0,10000,300
-0.0113259,0.00382101,0,0.116124,208.331,0,10000,300
-0.0112373,0.00407418,0,0.116124,208.331,0,10000,300
-0.011143,0.00432529,0,0.116124,208.331,0,10000,300
-0.0110432,0.00457423,0,0.116124,208.331,0,10000,300
-0.0109377,0.00482086,0,0.116124,208.331,0,10000,300
-0.0108268,0.00506507,0,0.116124,208.331,0,10000,300
-0.0107105,0.00530673,0,0.116124,208.331,0,10000,300
-0.0105887,0.00554572,0,0.116124,208.331,0,10000,300
-0.0104616,0.00578191,0,0.116124,208.331,0,10000,300
-0.0103292,0.00601519,0,0.116124,208.331,0,10000,300
-0.0101916,0.00624544,0,0.116124,208.331,0,10000,300
-0.0100489,0.00647255,0,0.116124,208.331,0,10000,300
-0.00990118,0.0066964,0,0.116124,208.331,0,10000,300
-0.00974843,0.00691688,0,0.116124,208.331,0,10000,300
-0.00959077,0.00713388,0,0.116124,208.331,0,10000,300
-0.00942829,0.00734727,0,0.116124,208.331,0,10000,300
-0.00926107,0.00755698,0,0.116124,208.331,0,10000,300
-0.00908917,0.00776288,0,0.116124,208.331,0,10000,300
-0.00891269,0.00796487,0,0.116124,208.331,0,10000,300
-0.00873173,0.00816285,0,0.116124,208.331,0,10000,300
-0.00854638,0.00835672,0,0.116124,208.331,0,10000,300
-0.00835672,0.00854638,0,0.116124,208.331,0,10000,300
-0.00816285,0.00873173,0,0.116124,208.331,0,10000,300
-0.00796487,0.00891269,0,0.116124,208.331,0,10000,300
-0.00776288,0.00908917,0,0.116124,208.331,0,10000,300
-0.00755698,0.00926107,0,0.116124,208.331,0,10000,300
-0.00734727,0.00942829,0,0.116124,208.331,0,10000,300
-0.00713388,0.00959077,0,0.116124,208.331,0,10000,300
-0.00691688,0.00974843,0,0.116124,208.331,0,10000,300
-0.0066964,0.00990118,0,0.116124,208.331,0,10000,300
-0.00647255,0.0100489,0,0.116124,208.331,0,10000,300
-0.00624544,0.0101916,0,0.116124,208.331,0,10000,300
-0.00601519,0.0103292,0,0.116124,208.331,0,10000,300
-0.00578191,0.0104616,0,0.116124,208.331,0,10000,300
-0.00554572,0.0105887,0,0.116124,208.331,0,10000,300
-0.00530673,0.0107105,0,0.116124,208.331,0,10000,300
-0.00506507,0.0108268,0,0.116124,208.331,0,10000,300
-0.00482086,0.0109377,0,0.116124,208.331,0,10000,300
-0.00457423,0.0110432,0,0.116124,208.331,0,10000,300
-0.00432529,0.011143,0,0.116124,208.331,0,10000,300
-0.00407418,0.0112373,0,0.116124,208.331,0,10000,300
-0.00382101,0.0113259,0,0.116124,208.331,0,10000,300
-0.00356592,0.0114088,0,0.116124,208.331,0,10000,300
-0.00330903,0.0114859,0,0.116124,208.331,0,10000,300
-0.00305047,0.0115572,0,0.116124,208.331,0,10000,300
-0.00279038,0.0116228,0,0.116124,208.331,0,10000,300
-0.00252888,0.0116825,0,0.116124,208.331,0,10000,300
-0.00226612,0.0117363,0,0.116124,208.331,0,10000,300
-0.00200221,0.0117842,0,0.116124,208.331,0,10000,300
-0.00173729,0.0118261,0,0.116124,208.331,0,10000,300
-0.0014715,0.0118621,0,0.116124,208.331,0,10000,300
-0.00120496,0.0118921,0,0.116124,208.331,0,10000,300
-0.000937824,0.0119162,0,0.116124,208.331,0,10000,300
-0.000670212,0.0119342,0,0.116124,208.331,0,10000,300
-0.000402263,0.0119462,0,0.116124,208.331,0,10000,300
-0.00013411,0.0119523,0,0.116124,208.331,0,10000,300
-0.00996001,0.000111756,0,0.116124,208.331,0,10000,300
-0.00995498,0.000335211,0,0.116124,208.331,0,10000,300
-0.00994494,0.000558497,0,0.116124,208.331,0,10000,300
-0.00992991,0.000781502,0,0.116124,208.331,0,10000,300
-0.00990988,0.00100411,0,0.116124,208.331,0,10000,300
-0.00988485,0.00122622,0,0.116124,208.331,0,10000,300
-0.00985487,0.00144771,0,0.116124,208.331,0,10000,300
-0.0098199,0.00166847,0,0.116124,208.331,0,10000,300
-0.00977998,0.00188839,0,0.116124,208.331,0,10000,300
-0.00973515,0.00210735,0,0.116124,208.331,0,10000,300
-0.00968542,0.00232526,0,0.116124,208.331,0,10000,300
-0.0096308,0.002542,0,0.116124,208.331,0,10000,300
-0.00957132,0.00275746,0,0.116124,208.331,0,10000,300
-0.00950706,0.00297152,0,0.116124,208.331,0,10000,300
-0.00943798,0.0031841,0,0.116124,208.331,0,10000,300
-0.00936416,0.00339506,0,0.116124,208.331,0,10000,300
-0.00928563,0.00360432,0,0.116124,208.331,0,10000,300
-0.00920243,0.00381177,0,0.116124,208.331,0,10000,300
-0.00911458,0.00401729,0,0.116124,208.331,0,10000,300
-0.00902214,0.00422079,0,0.116124,208.331,0,10000,300
-0.00892516,0.00442217,0,0.116124,208.331,0,10000,300
-0.00882369,0.00462132,0,0.116124,208.331,0,10000,300
-0.00871778,0.00481814,0,0.116124,208.331,0,10000,300
-0.00860747,0.00501254,0,0.116124,208.331,0,10000,300
-0.00849283,0.00520442,0,0.116124,208.331,0,10000,300
-0.00837392,0.00539367,0,0.116124,208.331,0,10000,300
-0.00825079,0.0055802,0,0.116124,208.331,0,10000,300
-0.0081235,0.00576393,0,0.116124,208.331,0,10000,300
-0.00799212,0.00594476,0,0.116124,208.331,0,10000,300
-0.00785672,0.00612258,0,0.116124,208.331,0,10000,300
-0.00771737,0.00629733,0,0.116124,208.331,0,10000,300
-0.00757412,0.00646891,0,0.116124,208.331,0,10000,300
-0.00742706,0.00663723,0,0.116124,208.331,0,10000,300
-0.00727627,0.00680221,0,0.116124,208.331,0,10000,300
-0.00712181,0.00696376,0,0.116124,208.331,0,10000,300
-0.00696376,0.00712181,0,0.116124,208.331,0,10000,300
-0.00680221,0.00727627,0,0.116124,208.331,0,10000,300
-0.00663723,0.00742706,0,0.116124,208.331,0,10000,300
-0.00646891,0.00757412,0,0.116124,208.331,0,10000,300
-0.00629733,0.00771736,0,0.116124,208.331,0,10000,300
-0.00612258,0.00785672,0,0.116124,208.331,0,10000,300
-0.00594476,0.00799212,0,0.116124,208.331,0,10000,300
-0.00576393,0.0081235,0,0.116124,208.331,0,10000,300
-0.0055802,0.00825079,0,0.116124,208.331,0,10000,300
-0.00539367,0.00837391,0,0.116124,208.331,0,10000,300
-0.00520441,0.00849283,0,0.116124,208.331,0,10000,300
-0.00501254,0.00860747,0,0.116124,208.331,0,10000,300
-0.00481814,0.00871778,0,0.116124,208.331,0,10000,300
-0.00462132,0.00882369,0,0.116124,208.331,0,10000,300
-0.00442217,0.00892516,0,0.116124,208.331,0,10000,300
-0.00422079,0.00902214,0,0.116124,208.331,0,10000,300
-0.00401729,0.00911458,0,0.116124,208.331,0,10000,300
-0.00381177,0.00920243,0,0.116124,208.331,0,10000,300
-0.00360432,0.00928563,0,0.116124,208.331,0,10000,300
-0.00339506,0.00936416,0,0.116124,208.331,0,10000,300
-0.0031841,0.00943798,0,0.116124,208.331,0,10000,300
-0.00297152,0.00950706,0,0.116124,208.331,0,10000,300
-0.00275745,0.00957132,0,0.116124,208.331,0,10000,300
-0.002542,0.0096308,0,0.116124,208.331,0,10000,300
-0.00232526,0.00968542,0,0.116124,208.331,0,10000,300
-0.00210735,0.00973515,0,0.116124,208.331,0,10000,300
-0.00188839,0.00977998,0,0.116124,208.331,0,10000,300
-0.00166847,0.0098199,0,0.116124,208.331,0,10000,300
-0.00144771,0.00985487,0,0.116124,208.331,0,10000,300
-0.00122622,0.00988485,0,0.116124,208.331,0,10000,300
-0.00100411,0.00990988,0,0.116124,208.331,0,10000,300
-0.000781502,0.00992991,0,0.116124,208.331,0,10000,300
-0.000558497,0.00994495,0,0.116124,208.331,0,10000,300
-0.000335211,0.00995498,0,0.116124,208.331,0,10000,300
-0.000111755,0.00996001,0,0.116124,208.331,0,10000,300
-0.00829977,9.3127e-05,0,0.116124,208.331,0,10000,300
-0.00829559,0.000279334,0,0.116124,208.331,0,10000,300
-0.00828722,0.000465401,0,0.116124,208.331,0,10000,300
-0.0082747,0.000651233,0,0.116124,208.331,0,10000,300
-0.008258,0.000836737,0,0.116124,208.331,0,10000,300
-0.00823715,0.00102182,0,0.116124,208.331,0,10000,300
-0.00821215,0.00120639,0,0.116124,208.331,0,10000,300
-0.00818301,0.00139035,0,0.116124,208.331,0,10000,300
-0.00814975,0.00157361,0,0.116124,208.331,0,10000,300
-0.00811239,0.00175608,0,0.116124,208.331,0,10000,300
-0.00807094,0.00193766,0,0.116124,208.331,0,10000,300
-0.00802544,0.00211827,0,0.116124,208.331,0,10000,300
-0.00797589,0.00229781,0,0.116124,208.331,0,10000,300
-0.00792232,0.0024762,0,0.116124,208.331,0,10000,300
-0.00786477,0.00265333,0,0.116124,208.331,0,10000,300
-0.00780325,0.00282913,0,0.116124,208.331,0,10000,300
-0.0077378,0.00300352,0,0.116124,208.331,0,10000,300
-0.00766847,0.00317638,0,0.116124,208.331,0,10000,300
-0.00759526,0.00334765,0,0.116124,208.331,0,10000,300
-0.00751823,0.00351723,0,0.116124,208.331,0,10000,300
-0.00743742,0.00368504,0,0.116124,208.331,0,10000,300
-0.00735286,0.00385099,0,0.116124,208.331,0,10000,300
-0.0072646,0.004015,0,0.116124,208.331,0,10000,300
-0.00717268,0.004177,0,0.116124,208.331,0,10000,300
-0.00707715,0.00433689,0,0.116124,208.331,0,10000,300
-0.00697806,0.00449459,0,0.116124,208.331,0,10000,300
-0.00687546,0.00465004,0,0.116124,208.331,0,10000,300
-0.00676939,0.00480314,0,0.116124,208.331,0,10000,300
-0.00665991,0.00495382,0,0.116124,208.331,0,10000,300
-0.00654708,0.00510201,0,0.116124,208.331,0,10000,300
-0.00643095,0.00524762,0,0.116124,208.331,0,10000,300
-0.00631158,0.0053906,0,0.116124,208.331,0,10000,300
-0.00618904,0.00553087,0,0.116124,208.331,0,10000,300
-0.00606338,0.00566834,0,0.116124,208.331,0,10000,300
-0.00593467,0.00580297,0,0.116124,208.331,0,10000,300
-0.00580297,0.00593467,0,0.116124,208.331,0,10000,300
-0.00566834,0.00606338,0,0.116124,208.331,0,10000,300
-0.00553086,0.00618904,0,0.116124,208.331,0,10000,300
-0.0053906,0.00631158,0,0.116124,208.331,0,10000,300
-0.00524762,0.00643095,0,0.116124,208.331,0,10000,300
-0.00510201,0.00654708,0,0.116124,208.331,0,10000,300
-0.00495382,0.00665991,0,0.116124,208.331,0,10000,300
-0.00480314,0.00676939,0,0.116124,208.331,0,10000,300
-0.00465004,0.00687546,0,0.116124,208.331,0,10000,300
-0.00449459,0.00697806,0,0.116124,208.331,0,10000,300
-0.00433689,0.00707715,0,0.116124,208.331,0,10000,300
-0.004177,0.00717268,0,0.116124,208.331,0,10000,300
-0.004015,0.0072646,0,0.116124,208.331,0,10000,300
-0.00385099,0.00735286,0,0.116124,208.331,0,10000,300
-0.00368504,0.00743742,0,0.116124,208.331,0,10000,300
-0.00351723,0.00751823,0,0.116124,208.331,0,10000,300
-0.00334765,0.00759526,0,0.116124,208.331,0,10000,300
-0.00317638,0.00766847,0,0.116124,208.331,0,10000,300
-0.00300352,0.0077378,0,0.116124,208.331,0,10000,300
-0.00282913,0.00780325,0,0.116124,208.331,0,10000,300
-0.00265333,0.00786477,0,0.116124,208.331,0,10000,300
-0.0024762,0.00792232,0,0.116124,208.331,0,10000,300
-0.00229781,0.00797589,0,0.116124,208.331,0,10000,300
-0.00211827,0.00802544,0,0.116124,208.331,0,10000,300
-0.00193767,0.00807094,0,0.116124,208.331,0,10000,300
-0.00175608,0.00811239,0,0.116124,208.331,0,10000,300
-0.00157361,0.00814975,0,0.116124,208.331,0,10000,300
-0.00139035,0.00818301,0,0.116124,208.331,0,10000,300
-0.00120639,0.00821215,0,0.116124,208.331,0,10000,300
-0.00102182,0.00823715,0,0.116124,208.331,0,10000,300
-0.000836737,0.008258,0,0.116124,208.331,0,10000,300
-0.000651233,0.0082747,0,0.116124,208.331,0,10000,300
-0.000465401,0.00828722,0,0.116124,208.331,0,10000,300
-0.000279334,0.00829558,0,0.116124,208.331,0,10000,300
-9.3127e-05,0.00829977,0,0.116124,208.331,0,10000,300
-0.00691623,7.76033e-05,0,0.116124,208.331,0,10000,300
-0.00691275,0.000232771,0,0.116124,208.331,0,10000,300
-0.00690578,0.000387821,0,0.116124,208.331,0,10000,300
-0.00689534,0.000542675,0,0.116124,208.331,0,10000,300
-0.00688143,0.000697257,0,0.116124,208.331,0,10000,300
-0.00686405,0.000851487,0,0.116124,208.331,0,10000,300
-0.00684322,0.00100529,0,0.116124,208.331,0,10000,300
-0.00681894,0.00115858,0,0.116124,208.331,0,10000,300
-0.00679123,0.00131129,0,0.116124,208.331,0,10000,300
-0.00676009,0.00146335,0,0.116124,208.331,0,10000,300
-0.00672556,0.00161466,0,0.116124,208.331,0,10000,300
-0.00668763,0.00176517,0,0.116124,208.331,0,10000,300
-0.00664634,0.00191478,0,0.116124,208.331,0,10000,300
-0.00660171,0.00206343,0,0.116124,208.331,0,10000,300
-0.00655374,0.00221104,0,0.116124,208.331,0,10000,300
-0.00650248,0.00235753,0,0.116124,208.331,0,10000,300
-0.00644795,0.00250284,0,0.116124,208.331,0,10000,300
-0.00639016,0.0026469,0,0.116124,208.331,0,10000,300
-0.00632916,0.00278961,0,0.116124,208.331,0,10000,300
-0.00626498,0.00293092,0,0.116124,208.331,0,10000,300
-0.00619764,0.00307076,0,0.116124,208.331,0,10000,300
-0.00612717,0.00320905,0,0.116124,208.331,0,10000,300
-0.00605363,0.00334572,0,0.116124,208.331,0,10000,300
-0.00597703,0.00348071,0,0.116124,208.331,0,10000,300
-0.00589742,0.00361394,0,0.116124,208.331,0,10000,300
-0.00581485,0.00374536,0,0.116124,208.331,0,10000,300
-0.00572935,0.00387489,0,0.116124,208.331,0,10000,300
-0.00564096,0.00400248,0,0.116124,208.331,0,10000,300
-0.00554973,0.00412804,0,0.116124,208.331,0,10000,300
-0.00545571,0.00425152,0,0.116124,208.331,0,10000,300
-0.00535894,0.00437287,0,0.116124,208.331,0,10000,300
-0.00525947,0.00449201,0,0.116124,208.331,0,10000,300
-0.00515736,0.00460889,0,0.116124,208.331,0,10000,300
-0.00505264,0.00472345,0,0.116124,208.331,0,10000,300
-0.00494539,0.00483564,0,0.116124,208.331,0,10000,300
-0.00483564,0.00494539,0,0.116124,208.331,0,10000,300
-0.00472345,0.00505264,0,0.116124,208.331,0,10000,300
-0.00460889,0.00515736,0,0.116124,208.331,0,10000,300
-0.00449201,0.00525947,0,0.116124,208.331,0,10000,300
-0.00437287,0.00535894,0,0.116124,208.331,0,10000,300
-0.00425152,0.00545571,0,0.116124,208.331,0,10000,300
-0.00412804,0.00554973,0,0.116124,208.331,0,10000,300
-0.00400248,0.00564096,0,0.116124,208.331,0,10000,300
-0.0038749,0.00572935,0,0.116124,208.331,0,10000,300
-0.00374536,0.00581485,0,0.116124,208.331,0,10000,300
-0.00361394,0.00589742,0,0.116124,208.331,0,10000,300
-0.00348071,0.00597703,0,0.116124,208.331,0,10000,300
-0.00334572,0.00605363,0,0.116124,208.331,0,10000,300
-0.00320905,0.00612718,0,0.116124,208.331,0,10000,300
-0.00307076,0.00619764,0,0.116124,208.331,0,10000,300
-0.00293092,0.00626498,0,0.116124,208.331,0,10000,300
-0.00278961,0.00632916,0,0.116124,208.331,0,10000,300
-0.00264689,0.00639016,0,0.116124,208.331,0,10000,300
-0.00250284,0.00644795,0,0.116124,208.331,0,10000,300
-0.00235753,0.00650248,0,0.116124,208.331,0,10000,300
-0.00221103,0.00655374,0,0.116124,208.331,0,10000,300
-0.00206343,0.00660171,0,0.116124,208.331,0,10000,300
-0.00191478,0.00664634,0,0.116124,208.331,0,10000,300
-0.00176517,0.00668763,0,0.116124,208.331,0,10000,300
-0.00161466,0.00672556,0,0.116124,208.331,0,10000,300
-0.00146335,0.00676009,0,0.116124,208.331,0,10000,300
-0.0013113,0.00679123,0,0.116124,208.331,0,10000,300
-0.00115858,0.00681894,0,0.116124,208.331,0,10000,300
-0.00100529,0.00684322,0,0.116124,208.331,0,10000,300
-0.000851487,0.00686405,0,0.116124,208.331,0,10000,300
-0.000697257,0.00688143,0,0.116124,208.331,0,10000,300
-0.000542675,0.00689534,0,0.116124,208.331,0,10000,300
-0.00038782,0.00690578,0,0.116124,208.331,0,10000,300
-0.000232771,0.00691275,0,0.116124,208.331,0,10000,300
-7.76032e-05,0.00691623,0,0.116124,208.331,0,10000,300
-0.00576328,6.46668e-05,0,0.116124,208.331,0,10000,300
-0.00576038,0.000193967,0,0.116124,208.331,0,10000,300
-0.00575458,0.00032317,0,0.116124,208.331,0,10000,300
-0.00574588,0.000452211,0,0.116124,208.331,0,10000,300
-0.00573429,0.000581023,0,0.116124,208.331,0,10000,300
-0.00571981,0.000709543,0,0.116124,208.331,0,10000,300
-0.00570245,0.000837706,0,0.116124,208.331,0,10000,300
-0.00568222,0.000965447,0,0.116124,208.331,0,10000,300
-0.00565912,0.0010927,0,0.116124,208.331,0,10000,300
-0.00563318,0.0012194,0,0.116124,208.331,0,10000,300
-0.0056044,0.00134549,0,0.116124,208.331,0,10000,300
-0.0055728,0.00147091,0,0.116124,208.331,0,10000,300
-0.00553839,0.00159559,0,0.116124,208.331,0,10000,300
-0.00550119,0.00171945,0,0.116124,208.331,0,10000,300
-0.00546123,0.00184245,0,0.116124,208.331,0,10000,300
-0.00541851,0.00196453,0,0.116124,208.331,0,10000,300
-0.00537307,0.00208561,0,0.116124,208.331,0,10000,300
-0.00532492,0.00220565,0,0.116124,208.331,0,10000,300
-0.00527409,0.00232458,0,0.116124,208.331,0,10000,300
-0.0052206,0.00244233,0,0.116124,208.331,0,10000,300
-0.00516448,0.00255886,0,0.116124,208.331,0,10000,300
-0.00510577,0.0026741,0,0.116124,208.331,0,10000,300
-0.00504448,0.00278798,0,0.116124,208.331,0,10000,300
-0.00498065,0.00290047,0,0.116124,208.331,0,10000,300
-0.00491432,0.00301149,0,0.116124,208.331,0,10000,300
-0.00484551,0.00312101,0,0.116124,208.331,0,10000,300
-0.00477426,0.00322894,0,0.116124,208.331,0,10000,300
-0.00470061,0.00333526,0,0.116124,208.331,0,10000,300
-0.00462458,0.00343989,0,0.116124,208.331,0,10000,300
-0.00454624,0.00354279,0,0.116124,208.331,0,10000,300
-0.0044656,0.00364391,0,0.116124,208.331,0,10000,300
-0.00438271,0.00374319,0,0.116124,208.331,0,10000,300
-0.00429762,0.00384058,0,0.116124,208.331,0,10000,300
-0.00421036,0.00393605,0,0.116124,208.331,0,10000,300
-0.00412098,0.00402953,0,0.116124,208.331,0,10000,300
-0.00402953,0.00412098,0,0.116124,208.331,0,10000,300
-0.00393605,0.00421036,0,0.116124,208.331,0,10000,300
-0.00384058,0.00429762,0,0.116124,208.331,0,10000,300
-0.00374319,0.00438271,0,0.116124,208.331,0,10000,300
-0.00364391,0.0044656,0,0.116124,208.331,0,10000,300
-0.00354279,0.00454624,0,0.116124,208.331,0,10000,300
-0.00343989,0.00462458,0,0.116124,208.331,0,10000,300
-0.00333526,0.00470061,0,0.116124,208.331,0,10000,300
-0.00322894,0.00477426,0,0.116124,208.331,0,10000,300
-0.00312101,0.00484551,0,0.116124,208.331,0,10000,300
-0.0030115,0.00491432,0,0.116124,208.331,0,10000,300
-0.00290047,0.00498065,0,0.116124,208.331,0,10000,300
-0.00278798,0.00504448,0,0.116124,208.331,0,10000,300
-0.0026741,0.00510577,0,0.116124,208.331,0,10000,300
-0.00255886,0.00516448,0,0.116124,208.331,0,10000,300
-0.00244233,0.0052206,0,0.116124,208.331,0,10000,300
-0.00232458,0.00527408,0,0.116124,208.331,0,10000,300
-0.00220565,0.00532492,0,0.116124,208.331,0,10000,300
-0.00208562,0.00537307,0,0.116124,208.331,0,10000,300
-0.00196453,0.00541851,0,0.116124,208.331,0,10000,300
-0.00184245,0.00546123,0,0.116124,208.331,0,10000,300
-0.00171945,0.00550119,0,0.116124,208.331,0,10000,300
-0.00159559,0.00553839,0,0.116124,208.331,0,10000,300
-0.00147091,0.0055728,0,0.116124,208.331,0,10000,300
-0.00134549,0.0056044,0,0.116124,208.331,0,10000,300
-0.0012194,0.00563318,0,0.116124,208.331,0,10000,300
-0.0010927,0.00565912,0,0.116124,208.331,0,10000,300
-0.000965447,0.00568222,0,0.116124,208.331,0,10000,300
-0.000837706,0.00570245,0,0.116124,208.331,0,10000,300
-0.000709543,0.0057198,0,0.116124,208.331,0,10000,300
-0.000581023,0.00573429,0,0.116124,208.331,0,10000,300
-0.000452211,0.00574588,0,0.116124,208.331,0,10000,300
-0.00032317,0.00575458,0,0.116124,208.331,0,10000,300
-0.000193967,0.00576038,0,0.116124,208.331,0,10000,300
-6.46667e-05,0.00576328,0,0.116124,208.331,0,10000,300
-0.0048025,5.38862e-05,0,0.116124,208.331,0,10000,300
-0.00480008,0.000161631,0,0.116124,208.331,0,10000,300
-0.00479525,0.000269295,0,0.116124,208.331,0,10000,300
-0.004788,0.000376824,0,0.116124,208.331,0,10000,300
-0.00477833,0.000484162,0,0.116124,208.331,0,10000,300
-0.00476627,0.000591257,0,0.116124,208.331,0,10000,300
-0.0047518,0.000698053,0,0.116124,208.331,0,10000,300
-0.00473494,0.000804499,0,0.116124,208.331,0,10000,300
-0.0047157,0.000910538,0,0.116124,208.331,0,10000,300
-0.00469408,0.00101612,0,0.116124,208.331,0,10000,300
-0.0046701,0.00112119,0,0.116124,208.331,0,10000,300
-0.00464377,0.0012257,0,0.116124,208.331,0,10000,300
-0.0046151,0.00132958,0,0.116124,208.331,0,10000,300
-0.0045841,0.00143281,0,0.116124,208.331,0,10000,300
-0.00455079,0.0015353,0,0.116124,208.331,0,10000,300
-0.0045152,0.00163703,0,0.116124,208.331,0,10000,300
-0.00447733,0.00173793,0,0.116124,208.331,0,10000,300
-0.00443721,0.00183795,0,0.116124,208.331,0,10000,300
-0.00439485,0.00193705,0,0.116124,208.331,0,10000,300
-0.00435028,0.00203518,0,0.116124,208.331,0,10000,300
-0.00430352,0.00213228,0,0.116124,208.331,0,10000,300
-0.00425459,0.0022283,0,0.116124,208.331,0,10000,300
-0.00420352,0.00232321,0,0.116124,208.331,0,10000,300
-0.00415034,0.00241694,0,0.116124,208.331,0,10000,300
-0.00409506,0.00250946,0,0.116124,208.331,0,10000,300
-0.00403772,0.00260071,0,0.116124,208.331,0,10000,300
-0.00397835,0.00269066,0,0.116124,208.331,0,10000,300
-0.00391697,0.00277924,0,0.116124,208.331,0,10000,300
-0.00385363,0.00286643,0,0.116124,208.331,0,10000,300
-0.00378834,0.00295218,0,0.116124,208.331,0,10000,300
-0.00372115,0.00303644,0,0.116124,208.331,0,10000,300
-0.00365208,0.00311917,0,0.116124,208.331,0,10000,300
-0.00358117,0.00320033,0,0.116124,208.331,0,10000,300
-0.00350846,0.00327988,0,0.116124,208.331,0,10000,300
-0.00343398,0.00335778,0,0.116124,208.331,0,10000,300
